# Based on the Artemis Motorway drive cycle,
# time [s],current [A]
11251,0.515297
11252,0.37995
11253,0.922713
11254,0.216831
11255,0.02884
11256,0.995346
11257,0.4271
11258,1.013199
11259,0.840467
11260,0.9131
11261,1.553521
11262,-0.155947
11263,-0.07187
11264,-0.155032
11265,-0.074159
11266,-0.249027
11267,-0.333867
11268,-0.911879
11269,-0.796368
11270,-0.463722
11271,-0.16495
11272,0.711833
11273,1.038529
11274,1.175555
11275,1.618372
11276,1.236133
11277,1.324941
11278,0.782788
11279,0.236973
11280,-0.150454
11281,-0.324254
11282,0.023499
11283,0.201572
11284,0.460975
11285,0.207065
11286,-0.023499
11287,0.201572
11288,-0.160983
11289,-0.025483
11290,0.986343
11291,0.72694
11292,1.076829
11293,1.4374
11294,0.854505
11295,0.269322
11296,-0.311131
11297,-0.672007
11298,-0.397955
11299,-0.361334
11300,-0.25452
11301,-0.130922
11302,-0.140993
11303,0.590677
11304,0.362554
11305,0.597696
11306,0.655985
11307,-0.150912
11308,0.16083
11309,1.149462
11310,1.236744
11311,1.913787
11312,2.096437
11313,2.283818
11314,2.104524
11315,2.249332
11316,1.994812
11317,2.948348
11318,2.708324
11319,1.94873
11320,0.6009
11321,1.499199
11322,0.180056
11323,0.171664
11324,-0.130617
11325,0.576944
11326,0.086824
11327,1.499351
11328,1.029526
11329,2.025788
11330,1.097124
11331,1.583124
11332,1.148547
11333,0.691997
11334,-0.552682
11335,-0.154574
11336,-0.128481
11337,0.155337
11338,1.910735
11339,1.584497
11340,2.036011
11341,2.674449
11342,1.715114
11343,2.34226
11344,2.428168
11345,2.439002
11346,2.054627
11347,2.585031
11348,2.185092
11349,2.735332
11350,2.322881
11351,1.126574
11352,-0.045014
11353,-1.110094
11354,-0.594339
11355,-0.065156
11356,-0.108492
11357,1.429618
11358,1.904784
11359,1.952544
11360,2.0795
11361,2.053407
11362,0.993973
11363,1.545281
11364,2.783856
11365,1.067826
11366,2.212253
11367,1.105364
11368,1.764706
11369,1.7084
11370,2.069123
11371,1.177234
11372,1.177691
11373,1.177234
11374,1.177539
11375,2.024567
11376,2.407263
11377,1.677882
11378,2.131685
11379,1.728084
11380,2.18967
11381,1.336995
11382,1.781033
11383,0.910353
11384,1.337148
11385,1.337148
11386,1.336843
11387,1.780423
11388,1.352407
11389,1.35256
11390,1.797818
11391,1.367971
11392,1.368582
11393,1.816129
11394,1.832914
11395,2.30808
11396,1.431907
11397,2.348058
11398,1.464561
11399,1.925689
11400,1.850919
11401,1.126268
11402,1.481498
11403,1.481498
11404,1.022507
11405,1.464561
11406,1.008774
11407,1.448539
11408,0.993973
11409,0.979629
11410,1.415274
11411,0.965438
11412,1.852293
11413,0.519265
11414,1.383536
11415,1.383688
11416,0.495613
11417,0.910353
11418,0.897078
11419,0.883497
11420,0.87068
11421,0.857252
11422,0.844739
11423,0.831312
11424,1.246052
11425,0.818647
11426,1.231708
11427,1.231708
11428,0.890974
11429,1.220264
11430,1.220264
11431,1.219654
11432,2.42771
11433,2.573892
11434,3.544823
11435,2.744945
11436,3.657588
11437,3.399863
11438,3.992065
11439,3.632715
11440,3.132372
11441,2.797742
11442,2.843519
11443,2.380255
11444,2.915084
11445,1.93286
11446,2.963302
11447,1.973144
11448,1.972839
11449,1.972534
11450,1.972686
11451,2.490272
11452,1.993133
11453,1.993744
11454,1.993286
11455,1.993439
11456,1.993133
11457,-0.267948
11458,-0.482795
11459,-0.083162
11460,1.220417
11461,1.204547
11462,1.18822
11463,1.651026
11464,1.651026
11465,1.650721
11466,1.651179
11467,1.650874
11468,2.133822
11469,1.187457
11470,2.620279
11471,1.203784
11472,2.153506
11473,1.204547
11474,1.188067
11475,2.133516
11476,2.641794
11477,2.687572
11478,2.733501
11479,2.778058
11480,2.82536
11481,2.872206
11482,2.919356
11483,2.96788
11484,1.976959
11485,3.016251
11486,3.066148
11487,2.059052
11488,2.585946
11489,2.609445
11490,2.102083
11491,2.10193
11492,2.10132
11493,1.575189
11494,2.08011
11495,1.556268
11496,2.059358
11497,1.537041
11498,2.038758
11499,1.518425
11500,1.499199
11501,2.516976
11502,0.98497
11503,1.976349
11504,1.462425
11505,1.444724
11506,1.93637
11507,1.426413
11508,1.408255
11509,1.39086
11510,1.373007
11511,1.856718
11512,0.858167
11513,1.320211
11514,1.799344
11515,1.303731
11516,1.286488
11517,2.256962
11518,2.277256
11519,1.799191
11520,2.298619
11521,1.818112
11522,1.817655
11523,2.319524
11524,1.837339
11525,1.837034
11526,2.34165
11527,1.355459
11528,2.340734
11529,1.355306
11530,2.340734
11531,1.857023
11532,1.85687
11533,1.355764
11534,0.842603
11535,1.303426
11536,0.312505
11537,0.274815
11538,2.153353
11539,1.68719
11540,2.174258
11541,1.705806
11542,2.193484
11543,1.236439
11544,1.705348
11545,2.194095
11546,2.709545
11547,1.760586
11548,2.755474
11549,2.299077
11550,2.319524
11551,2.341192
11552,1.85687
11553,2.362402
11554,1.876249
11555,1.876707
11556,2.99794
11557,1.209583
11558,1.892271
11559,2.606546
11560,1.209735
11561,3.328145
11562,1.23415
11563,1.919738
11564,2.639506
11565,1.23415
11566,2.63859
11567,1.233539
11568,1.921263
11569,2.638437
11570,1.233997
11571,1.920195
11572,1.919432
11573,1.920958
11574,1.920043
11575,1.920195
11576,1.209888
11577,1.892424
11578,2.606851
11579,0.50721
11580,2.574044
11581,1.185931
11582,2.574197
11583,1.185931
11584,1.864652
11585,2.575265
11586,1.185779
11587,2.574807
11588,1.891966
11589,1.892576
11590,2.607309
11591,1.209888
11592,2.606241
11593,1.920043
11594,1.91989
11595,2.638285
11596,1.948425
11597,2.774701
11598,1.980621
11599,1.980621
11600,2.708019
11601,2.009613
11602,2.009461
11603,2.009461
11604,2.009918
11605,2.009155
11606,2.009613
11607,2.009461
11608,2.740215
11609,2.038605
11610,1.311666
11611,2.740673
11612,2.039063
11613,2.039063
11614,2.038453
11615,2.038605
11616,2.039063
11617,2.038911
11618,2.038453
11619,2.038605
11620,2.773632
11621,2.067445
11622,2.06836
11623,2.068055
11624,2.807355
11625,2.098421
11626,2.097963
11627,2.947433
11628,1.286488
11629,2.948653
11630,1.286183
11631,2.098116
11632,0.634318
11633,1.311666
11634,0.469368
11635,1.947814
11636,1.233387
11637,1.209583
11638,1.892119
11639,1.186084
11640,1.864195
11641,1.864652
11642,1.162432
11643,1.837644
11644,1.837034
11645,1.837491
11646,1.837491
11647,2.239719
11648,1.853056
11649,2.662699
11650,1.883879
11651,3.421836
11652,2.666361
11653,1.972839
11654,1.254902
11655,1.12932
11656,1.202258
11657,1.078813
11658,1.853056
11659,1.152667
11660,0.343175
11661,0.208438
11662,1.708248
11663,2.492866
11664,1.738308
11665,1.738308
11666,0.959182
11667,-0.194858
11668,0.212406
11669,0.826123
11670,0.160372
11671,-0.244755
11672,-0.601358
11673,-1.843748
11674,-2.100404
11675,-2.100252
11676,-0.877089
11677,0.227817
11678,1.696956
11679,2.814832
11680,2.949111
11681,1.420768
11682,1.969787
11683,2.022889
11684,-0.097505
11685,1.411307
11686,1.507897
11687,-0.097353
11688,1.411612
11689,1.508659
11690,2.626688
11691,2.235447
11692,2.215305
11693,1.617151
11694,1.069963
11695,2.299077
11696,1.770962
11697,2.988785
11698,1.874571
11699,2.511788
11700,1.869535
11701,1.981994
11702,0.610819
11703,1.982757
11704,2.011292
11705,0.630198
11706,2.637369
11707,0.734569
11708,1.331197
11709,2.672313
11710,0.666972
11711,-0.317845
11712,2.692454
11713,1.951934
11714,2.701915
11715,3.512627
11716,1.474174
11717,0.113985
11718,-0.303655
11719,-0.317693
11720,-0.290227
11721,1.815824
11722,2.539864
11723,1.982605
11724,2.638437
11725,1.35256
11726,2.70161
11727,0.773327
11728,2.737316
11729,2.063935
11730,2.182803
11731,2.121767
11732,1.497673
11733,0.128634
11734,0.097505
11735,-0.604257
11736,-0.326696
11737,-0.298314
11738,1.174487
11739,3.761044
11740,3.288319
11741,2.671092
11742,2.736858
11743,2.803845
11744,2.121767
11745,2.902876
11746,2.303655
11747,2.241093
11748,2.366064
11749,2.302739
11750,1.65362
11751,0.229038
11752,0.194095
11753,0.89662
11754,1.524987
11755,0.785229
11756,-0.592355
11757,0.773327
11758,0.666667
11759,1.352407
11760,2.067597
11761,1.377432
11762,1.377127
11763,1.376974
11764,1.37789
11765,0.666819
11766,1.35256
11767,2.067445
11768,2.736553
11769,1.424735
11770,1.424887
11771,0.705119
11772,0.77348
11773,0.053559
11774,-0.651713
11775,-0.298772
11776,0.508888
11777,0.573434
11778,-0.043641
11779,-0.362707
11780,-0.630045
11781,-1.426566
11782,-2.050355
11783,-2.100557
11784,-1.963073
11785,-1.144732
11786,-0.63508
11787,-0.305943
11788,-0.704814
11789,-0.160525
11790,-0.157015
11791,0.704814
11792,1.037461
11793,2.026856
11794,1.529107
11795,2.015106
11796,2.536355
11797,2.74876
11798,2.081483
11799,3.180743
11800,2.375525
11801,3.512322
11802,2.684825
11803,2.81529
11804,3.553216
11805,3.123674
11806,2.626688
11807,3.455253
11808,2.271916
11809,2.919966
11810,1.151751
11811,2.417334
11812,1.874876
11813,2.511635
11814,0.575418
11815,-0.298772
11816,-0.349889
11817,-0.62623
11818,0.166629
11819,1.003433
11820,1.003586
11821,1.797818
11822,1.028305
11823,1.83093
11824,1.457847
11825,1.473411
11826,1.080644
11827,1.488823
11828,1.09453
11829,1.917601
11830,1.121538
11831,1.53521
11832,1.550774
11833,1.567407
11834,1.162432
11835,2.005951
11836,1.190967
11837,1.190661
11838,1.615473
11839,1.631495
11840,1.219654
11841,1.219959
11842,1.561608
11843,1.23125
11844,1.231403
11845,1.660639
11846,0.819257
11847,1.231708
11848,1.660792
11849,0.818647
11850,1.66125
11851,0.819104
11852,0.890822
11853,1.561608
11854,0.890974
11855,1.561608
11856,0.891127
11857,1.219501
11858,1.561303
11859,0.890974
11860,1.219806
11861,1.219806
11862,1.562066
11863,0.891279
11864,1.219654
11865,1.992676
11866,0.819104
11867,2.094759
11868,1.260853
11869,1.694514
11870,1.711604
11871,2.170291
11872,1.762722
11873,2.228428
11874,1.816129
11875,2.746624
11876,2.347906
11877,2.296178
11878,2.899214
11879,2.490272
11880,2.053559
11881,3.038224
11882,2.133822
11883,2.64271
11884,2.19501
11885,2.214694
11886,2.73228
11887,1.778744
11888,2.677348
11889,1.814755
11890,2.314946
11891,1.833677
11892,1.833371
11893,1.833677
11894,2.336461
11895,1.351644
11896,1.833219
11897,1.833524
11898,1.833371
11899,1.334249
11900,1.316854
11901,1.399405
11902,1.286183
11903,1.269856
11904,1.742428
11905,0.768139
11906,1.705653
11907,1.705501
11908,1.705043
11909,1.705501
11910,1.705501
11911,0.357366
11912,1.270161
11913,1.928588
11914,2.230564
11915,2.157931
11916,2.276188
11917,2.202487
11918,2.420996
11919,2.350958
11920,2.176699
11921,2.294194
11922,2.013581
11923,1.722744
11924,1.320211
11925,1.205158
11926,1.184863
11927,1.360647
11928,2.231327
11929,2.153353
11930,1.673762
11931,1.27657
11932,1.357443
11933,2.029755
11934,2.140841
11935,2.156558
11936,2.17319
11937,1.890288
11938,1.795682
11939,1.994049
11940,2.202182
11941,2.622263
11942,2.659037
11943,2.593423
11944,2.831006
11945,2.874342
11946,2.291752
11947,2.409094
11948,2.740673
11949,2.668193
11950,1.645686
11951,1.318532
11952,1.190661
11953,1.57229
11954,2.07187
11955,1.459068
11956,0.832074
11957,0.898604
11958,1.465934
11959,2.054475
11960,2.062562
11961,1.065995
11962,0.941176
11963,1.604639
11964,1.993896
11965,1.405356
11966,0.803235
11967,0.774243
11968,1.712825
11969,2.202792
11970,2.124819
11971,1.354696
11972,1.14641
11973,0.837873
11974,0.243076
11975,0.675517
11976,1.303731
11977,1.576715
11978,1.388113
11979,1.758145
11980,1.86099
11981,2.831159
11982,3.087358
11983,3.060349
11984,3.028305
11985,2.990005
11986,2.741894
11987,2.477607
11988,2.197604
11989,1.904479
11990,1.701381
11991,1.794766
11992,1.891814
11993,1.993133
11994,2.099031
11995,1.904326
11996,1.397421
11997,1.078508
11998,0.954147
11999,1.221332
12000,1.794766
12001,1.300984
12002,1.283589
12003,1.168536
12004,-0.78584
12005,-0.174411
12006,0.885481
12007,0.227054
12008,1.464714
12009,0.826581
12010,2.083314
12011,0.826581
12012,0.80766
12013,1.418631
12014,2.056153
12015,0.181582
12016,2.029908
12017,1.418936
12018,2.701915
12019,2.110018
12020,3.460288
12021,2.220951
12022,2.249332
12023,3.641718
12024,2.365759
12025,2.395056
12026,3.022812
12027,2.481575
12028,3.222095
12029,2.574807
12030,2.606699
12031,3.364767
12032,2.703288
12033,2.736248
12034,2.034485
12035,1.308003
12036,1.282979
12037,1.258564
12038,-0.084382
12039,0.468147
12040,0.430457
12041,-0.08896
12042,0.342412
12043,-0.483864
12044,-0.499886
12045,-0.214084
12046,2.003662
12047,2.029297
12048,2.056306
12049,2.083162
12050,2.110018
12051,3.461051
12052,1.559167
12053,2.890059
12054,1.607996
12055,2.956283
12056,2.336614
12057,2.365148
12058,2.395209
12059,1.734493
12060,3.02266
12061,3.187457
12062,2.544442
12063,3.292134
12064,3.364614
12065,2.703288
12066,3.474784
12067,2.064088
12068,-0.399176
12069,-0.084382
12070,-0.107118
12071,1.783474
12072,1.783627
12073,2.482033
12074,1.810483
12075,2.512703
12076,2.543679
12077,1.162737
12078,1.139391
12079,-0.404822
12080,1.031052
12081,1.683375
12082,1.683528
12083,1.682765
12084,3.055619
12085,2.325475
12086,1.757076
12087,2.451362
12088,2.48127
12089,1.810636
12090,1.810178
12091,1.810636
12092,1.810941
12093,2.815442
12094,-0.254826
12095,1.266194
12096,1.738918
12097,-0.047761
12098,0.238041
12099,-0.081788
12100,-0.322118
12101,-0.121004
12102,-0.350195
12103,0.025635
12104,-0.534524
12105,0.447395
12106,1.177691
12107,1.177386
12108,1.177691
12109,1.177386
12110,1.177844
12111,-1.348287
12112,-1.771115
12113,-1.562371
12114,-0.263828
12115,-0.428168
12116,-0.147555
12117,0.652476
12118,0.392462
12119,0.906233
12120,0.652628
12121,0.652171
12122,0.392462
12123,1.570764
12124,-0.117952
12125,-0.576944
12126,-0.012055
12127,-0.705882
12128,0.286564
12129,0.22385
12130,0.217746
12131,0.212406
12132,-1.027085
12133,-1.675135
12134,-0.864576
12135,-0.174716
12136,0.053712
12137,1.536278
12138,1.876097
12139,0.992447
12140,2.057679
12141,2.415808
12142,2.343023
12143,2.732738
12144,2.003967
12145,0.02182
12146,2.057984
12147,1.164569
12148,0.928359
12149,0.939345
12150,0.627451
12151,0.627146
12152,0.950179
12153,1.223774
12154,1.99176
12155,1.991455
12156,2.058442
12157,2.125734
12158,0.449531
12159,0.794995
12160,1.153582
12161,1.89807
12162,2.251621
12163,1.938201
12164,2.065156
12165,0.189517
12166,-0.240177
12167,-0.422217
12168,-0.593118
12169,-0.263828
12170,-0.268406
12171,-0.30396
12172,0.070649
12173,0.636301
12174,0.124208
12175,0.177615
12176,-0.396582
12177,0.082704
12178,-0.166476
12179,-0.392462
12180,-0.598917
12181,-0.946517
12182,-1.374075
12183,-1.940337
12184,-0.966964
12185,0.680858
12186,0.962081
12187,1.290455
12188,1.765469
12189,1.510033
12190,1.656672
12191,0.987259
12192,0.685588
12193,0.319982
12194,-0.350347
12195,-0.501259
12196,-0.46006
12197,-0.314641
12198,-0.436866
12199,-0.287785
12200,-0.597086
12201,-0.769818
12202,-0.657053
12203,-0.154421
12204,0.066072
12205,-0.023804
12206,-0.219883
12207,-0.248264
12208,0.027924
12209,0.951858
12210,0.811627
12211,0.496986
12212,1.314565
12213,1.321584
12214,1.511559
12215,0.885176
12216,-0.043641
12217,0.6804
12218,0.67628
12219,0.178225
12220,0.454414
12221,0.184176
12222,0.184024
12223,-0.171206
12224,-0.270695
12225,-0.145724
12226,-0.248722
12227,-0.13489
12228,0.12604
12229,0.552529
12230,1.09102
12231,0.634165
12232,1.232013
12233,0.719768
12234,0.485542
12235,0.764324
12236,0.517891
12237,-0.18265
12238,-0.162203
12239,-0.158846
12240,-0.042878
12241,-0.391394
12242,-1.018387
12243,-0.629435
12244,-0.09781
12245,-0.024109
12246,-0.030518
12247,1.139239
12248,1.832609
12249,0.946975
12250,-0.029755
12251,-0.042878
12252,-0.127718
12253,-0.373083
12254,-0.377508
12255,-0.412604
12256,-0.174258
12257,-0.015564
12258,-0.073548
12259,-0.072023
12260,-0.017853
12261,0.000153
12262,0
12263,0.000153
12264,0.003204
12265,0.253605
12266,0.683452
12267,0.87602
12268,0.522164
12269,0.834516
12270,1.074083
12271,1.834592
12272,1.837186
12273,1.540093
12274,0.515297
12275,0.380407
12276,0.922408
12277,0.216831
12278,0.02884
12279,0.995346
12280,0.426795
12281,1.012436
12282,0.840314
12283,0.913405
12284,1.553521
12285,-0.156252
12286,-0.071717
12287,-0.154879
12288,-0.073854
12289,-0.249027
12290,-0.33402
12291,-0.911574
12292,-0.796979
12293,-0.463722
12294,-0.165103
12295,0.711833
12296,1.038224
12297,1.175555
12298,1.618219
12299,1.236896
12300,1.324483
12301,0.782635
12302,0.236973
12303,-0.150454
12304,-0.324254
12305,0.023346
12306,0.201724
12307,0.460975
12308,0.207218
12309,-0.023346
12310,0.201572
12311,-0.16083
12312,-0.025635
12313,0.986648
12314,0.727092
12315,1.076524
12316,1.436637
12317,0.854505
12318,0.269322
12319,-0.310826
12320,-0.672313
12321,-0.398718
12322,-0.361181
12323,-0.254826
12324,-0.131075
12325,-0.141146
12326,0.590829
12327,0.362402
12328,0.597696
12329,0.655985
12330,-0.151064
12331,0.160983
12332,1.149615
12333,1.236744
12334,1.913329
12335,2.095521
12336,2.28336
12337,2.104982
12338,2.249638
12339,1.99588
12340,2.949264
12341,2.709087
12342,1.94873
12343,0.6009
12344,1.499046
12345,0.180209
12346,0.171817
12347,-0.130465
12348,0.576791
12349,0.086976
12350,1.500114
12351,1.029526
12352,2.025635
12353,1.097276
12354,1.582971
12355,1.148089
12356,0.692149
12357,-0.552377
12358,-0.154574
12359,-0.128481
12360,0.155489
12361,1.910887
12362,1.584649
12363,2.035706
12364,2.674296
12365,1.715114
12366,2.342412
12367,2.428321
12368,2.439307
12369,2.053712
12370,2.583658
12371,2.18555
12372,2.736858
12373,2.323033
12374,1.127184
12375,-0.045167
12376,-1.109026
12377,-0.594186
12378,-0.065003
12379,-0.108186
12380,1.429465
12381,1.904021
12382,1.952697
12383,2.0795
12384,2.054017
12385,0.993515
12386,1.545281
12387,2.784009
12388,1.067674
12389,2.212406
12390,1.105669
12391,1.76379
12392,1.707637
12393,2.068818
12394,1.177539
12395,1.177234
12396,1.177691
12397,1.177386
12398,2.024109
12399,2.407416
12400,1.677882
12401,2.131991
12402,1.728695
12403,2.188907
12404,1.33669
12405,1.780728
12406,0.910506
12407,1.337453
12408,1.337453
12409,1.336843
12410,1.780575
12411,1.35317
12412,1.35317
12413,1.798581
12414,1.368124
12415,1.368124
12416,1.816434
12417,1.833677
12418,2.30808
12419,1.432059
12420,2.348974
12421,1.464408
12422,1.925689
12423,1.851225
12424,1.125658
12425,1.480888
12426,1.481041
12427,1.022354
12428,1.464714
12429,1.008621
12430,1.448386
12431,0.993515
12432,0.979934
12433,1.415122
12434,0.965438
12435,1.851835
12436,0.519417
12437,1.383536
12438,1.383841
12439,0.495613
12440,0.910506
12441,0.897078
12442,0.88365
12443,0.869917
12444,0.856947
12445,0.844587
12446,0.831464
12447,1.246357
12448,0.819257
12449,1.232013
12450,1.231403
12451,0.891127
12452,1.219959
12453,1.219959
12454,1.219959
12455,2.427405
12456,2.573739
12457,3.544976
12458,2.746471
12459,3.65835
12460,3.400473
12461,3.992218
12462,3.6318
12463,3.133135
12464,2.796826
12465,2.843977
12466,2.379644
12467,2.915846
12468,1.93225
12469,2.962997
12470,1.972534
12471,1.972839
12472,1.972686
12473,1.972534
12474,2.489815
12475,1.993133
12476,1.993286
12477,1.992828
12478,1.993286
12479,1.993439
12480,-0.267948
12481,-0.482948
12482,-0.083009
12483,1.220264
12484,1.204242
12485,1.18761
12486,1.651179
12487,1.651179
12488,1.651331
12489,1.650721
12490,1.650721
12491,2.133516
12492,1.187762
12493,2.620584
12494,1.204242
12495,2.153811
12496,1.204395
12497,1.187915
12498,2.133516
12499,2.642557
12500,2.687266
12501,2.733501
12502,2.778515
12503,2.825208
12504,2.872511
12505,2.919814
12506,2.967422
12507,1.976959
12508,3.016251
12509,3.0663
12510,2.059968
12511,2.585641
12512,2.608835
12513,2.102388
12514,2.102388
12515,2.101778
12516,1.575341
12517,2.080873
12518,1.55642
12519,2.059663
12520,1.537499
12521,2.038453
12522,1.518273
12523,1.499199
12524,2.516976
12525,0.98497
12526,1.977417
12527,1.462577
12528,1.444266
12529,1.93576
12530,1.426108
12531,1.408713
12532,1.390249
12533,1.37377
12534,1.857023
12535,0.858015
12536,1.319753
12537,1.799344
12538,1.30312
12539,1.286183
12540,2.256199
12541,2.277104
12542,1.798734
12543,2.299077
12544,1.818418
12545,1.817807
12546,2.319371
12547,1.837644
12548,1.837339
12549,2.340734
12550,1.355001
12551,2.340887
12552,1.355001
12553,2.34165
12554,1.857176
12555,1.857786
12556,1.355459
12557,0.842145
12558,1.303426
12559,0.312047
12560,0.27451
12561,2.154116
12562,1.68658
12563,2.174411
12564,1.705196
12565,2.193942
12566,1.236591
12567,1.705043
12568,2.193637
12569,2.709545
12570,1.761044
12571,2.754559
12572,2.298161
12573,2.320134
12574,2.340887
12575,1.857328
12576,2.363012
12577,1.876097
12578,1.876707
12579,2.999313
12580,1.209888
12581,1.891814
12582,2.606699
12583,1.209888
12584,3.328603
12585,1.233845
12586,1.920195
12587,2.638895
12588,1.233692
12589,2.63859
12590,1.233997
12591,1.920195
12592,2.637675
12593,1.233997
12594,1.919738
12595,1.920043
12596,1.91989
12597,1.9205
12598,1.9205
12599,1.209735
12600,1.891508
12601,2.607309
12602,0.507057
12603,2.574655
12604,1.186084
12605,2.575723
12606,1.186084
12607,1.8645
12608,2.574655
12609,1.185931
12610,2.57435
12611,1.891966
12612,1.892576
12613,2.606851
12614,1.209277
12615,2.606546
12616,1.9205
12617,1.920195
12618,2.63859
12619,1.947967
12620,2.773938
12621,1.980163
12622,1.981231
12623,2.707713
12624,2.009155
12625,2.010376
12626,2.009308
12627,2.009155
12628,2.009766
12629,2.010376
12630,2.009613
12631,2.740826
12632,2.038453
12633,1.311208
12634,2.740978
12635,2.038758
12636,2.038453
12637,2.0383
12638,2.038911
12639,2.039368
12640,2.0383
12641,2.038911
12642,2.039368
12643,2.35996
12644,2.068055
12645,2.068208
12646,2.06836
12647,2.181277
12648,2.097505
12649,2.0972
12650,2.066682
12651,1.286336
12652,2.200351
12653,1.286793
12654,2.098116
12655,0.634623
12656,1.311818
12657,0.469368
12658,1.947814
12659,1.233845
12660,1.209735
12661,1.891661
12662,1.185931
12663,1.864347
12664,1.864805
12665,1.162585
12666,1.837644
12667,1.837339
12668,1.837339
12669,1.837339
12670,2.239109
12671,1.85275
12672,2.010681
12673,1.884184
12674,1.903868
12675,1.859312
12676,1.830625
12677,1.254597
12678,1.129168
12679,1.203021
12680,1.07866
12681,1.852903
12682,1.152667
12683,0.343175
12684,0.208438
12685,1.70901
12686,2.494087
12687,1.738918
12688,1.738613
12689,0.95903
12690,-0.19501
12691,0.212406
12692,0.826581
12693,0.160372
12694,-0.244907
12695,-0.601053
12696,-1.843595
12697,-2.10071
12698,-2.10132
12699,-0.877241
12700,0.227817
12701,1.697871
12702,2.814527
12703,2.949416
12704,1.420157
12705,1.969177
12706,2.023041
12707,-0.097505
12708,1.41146
12709,1.508202
12710,-0.097353
12711,1.41207
12712,1.508202
12713,2.626841
12714,2.235904
12715,2.215305
12716,1.617151
12717,1.07042
12718,2.299535
12719,1.771267
12720,2.628214
12721,1.874266
12722,2.162814
12723,1.86923
12724,1.976043
12725,0.611276
12726,1.983062
12727,2.009613
12728,0.630198
12729,2.067292
12730,0.73518
12731,1.330587
12732,1.961852
12733,0.666667
12734,-0.317998
12735,2.693065
12736,1.952087
12737,2.065003
12738,1.807889
12739,1.474327
12740,0.113985
12741,-0.303655
12742,-0.317693
12743,-0.290379
12744,1.816434
12745,2.540932
12746,1.982757
12747,2.168307
12748,1.352407
12749,1.882811
12750,0.77348
12751,1.855344
12752,1.635462
12753,1.569543
12754,1.517967
12755,1.493858
12756,0.128481
12757,0.097353
12758,-0.604257
12759,-0.326696
12760,-0.298924
12761,1.174334
12762,2.962997
12763,2.079652
12764,1.817807
12765,1.675441
12766,1.584039
12767,1.519341
12768,1.467918
12769,1.428702
12770,1.396963
12771,1.369192
12772,1.347372
12773,1.324788
12774,0.228885
12775,0.194095
12776,0.896315
12777,1.524681
12778,0.784771
12779,-0.592355
12780,0.773938
12781,0.666972
12782,1.35256
12783,2.067597
12784,1.377127
12785,1.377432
12786,1.376974
12787,1.377279
12788,0.666972
12789,1.35256
12790,1.489738
12791,1.347219
12792,1.29427
12793,1.255055
12794,0.704967
12795,0.773632
12796,0.053559
12797,-0.652323
12798,-0.298924
12799,0.508736
12800,0.573587
12801,-0.043641
12802,-0.362402
12803,-0.629892
12804,-1.426261
12805,-2.05005
12806,-2.10071
12807,-1.963073
12808,-1.144732
12809,-0.63508
12810,-0.305943
12811,-0.704356
12812,-0.160525
12813,-0.157015
12814,0.704356
12815,1.037461
12816,2.026398
12817,1.529259
12818,2.015259
12819,2.535897
12820,2.74876
12821,2.081788
12822,2.179904
12823,1.901732
12824,1.752193
12825,1.637446
12826,1.55108
12827,1.47921
12828,1.419547
12829,1.372091
12830,1.330129
12831,1.293507
12832,1.260243
12833,1.152209
12834,1.238422
12835,1.194781
12836,1.16701
12837,0.57557
12838,-0.298772
12839,-0.350042
12840,-0.626535
12841,0.166781
12842,1.003738
12843,1.003586
12844,1.797971
12845,1.028763
12846,1.825589
12847,1.458305
12848,1.353475
12849,1.081559
12850,1.23949
12851,1.09453
12852,1.155566
12853,1.116503
12854,1.079271
12855,1.052415
12856,1.0309
12857,1.017014
12858,1.000687
12859,0.988479
12860,0.974289
12861,0.962997
12862,0.953536
12863,0.94316
12864,0.933242
12865,0.924239
12866,0.916915
12867,0.908064
12868,0.90013
12869,0.819104
12870,0.922103
12871,0.885328
12872,0.818952
12873,0.900587
12874,0.818952
12875,0.890974
12876,0.861524
12877,0.859998
12878,0.83711
12879,0.842298
12880,0.823987
12881,0.817578
12882,0.819562
12883,0.805676
12884,0.799573
12885,0.795148
12886,0.794232
12887,0.784466
12888,0.778515
12889,0.784314
12890,0.768597
12891,0.764019
12892,0.758679
12893,0.753185
12894,0.749065
12895,0.745098
12896,0.738689
12897,0.733959
12898,0.730755
12899,0.726635
12900,0.720226
12901,0.716411
12902,0.711681
12903,0.708782
12904,0.702983
12905,0.698711
12906,0.695201
12907,0.691234
12908,0.681926
12909,0.682383
12910,0.678569
12911,0.674601
12912,0.671244
12913,0.666819
12914,0.662547
12915,0.659342
12916,0.655985
12917,0.651255
12918,0.647898
12919,0.643931
12920,0.640421
12921,0.636454
12922,0.63386
12923,0.62974
12924,0.626383
12925,0.622568
12926,0.619364
12927,0.615549
12928,0.613565
12929,0.608225
12930,0.605936
12931,0.602274
12932,0.598459
12933,0.609903
12934,0.357366
12935,0.664988
12936,0.611429
12937,0.597543
12938,0.603189
12939,0.587167
12940,0.593729
12941,0.591897
12942,0.588998
12943,0.585489
12944,0.582742
12945,0.579538
12946,0.576638
12947,0.572976
12948,0.570993
12949,0.567178
12950,0.564126
12951,0.5626
12952,0.559243
12953,0.555886
12954,0.553902
12955,0.550851
12956,0.548409
12957,0.545205
12958,0.543069
12959,0.540322
12960,0.536965
12961,0.533761
12962,0.531167
12963,0.528878
12964,0.526284
12965,0.522927
12966,0.520943
12967,0.518349
12968,0.514992
